index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
5706,SFO,CDG,15:25:00,2,19:50:00,11:15:00,3,AF83,AF,Air France,171784,275218,481315
5707,SFO,CDG,15:25:00,3,19:50:00,11:15:00,4,AF83,AF,Air France,171784,275131,481315
5708,SFO,CDG,15:25:00,1,19:50:00,11:15:00,2,AF83,AF,Air France,171784,272973,481315
5709,SFO,CDG,15:25:00,0,19:50:00,11:15:00,1,AF83,AF,Air France,171784,272973,494009
5710,SFO,CDG,20:25:00,0,19:55:00,16:20:00,1,AF85,AF,Air France,171784,272973,494009
5711,SFO,CDG,20:25:00,2,19:55:00,16:20:00,3,AF85,AF,Air France,171784,275218,481315
5712,SFO,CDG,20:25:00,1,19:55:00,16:20:00,2,AF85,AF,Air France,171784,272973,481315
5713,SFO,CDG,20:25:00,6,19:55:00,16:20:00,0,DL8456,DL,Delta Airlines,171897,457158,820088
5714,SFO,AMS,13:45:00,2,19:20:00,09:05:00,3,DL9647,DL,Delta Airlines,160076,541175,595349
5715,SFO,AMS,17:25:00,2,19:20:00,12:45:00,3,DL9650,DL,Delta Airlines,160076,455780,595349
5716,SFO,AMS,17:25:00,0,19:20:00,12:45:00,1,DL9389,DL,Delta Airlines,160076,530230,798023
5717,SFO,AMS,13:45:00,3,19:20:00,09:05:00,4,DL9647,DL,Delta Airlines,160076,426375,663723
5718,SFO,AMS,13:45:00,0,19:20:00,09:05:00,1,DL9647,DL,Delta Airlines,160076,417252,653470
5719,SFO,AMS,13:45:00,1,19:20:00,09:05:00,2,DL9647,DL,Delta Airlines,160076,476042,811917
5720,SFO,AMS,14:45:00,2,19:35:00,10:20:00,3,UA968,UA,United Airlines,160611,250518,527624
5721,SFO,AMS,14:45:00,3,19:35:00,10:20:00,4,UA968,UA,United Airlines,160611,471375,654306
5722,SFO,AMS,14:45:00,0,19:35:00,10:20:00,1,UA968,UA,United Airlines,160611,250327,700933
5723,SFO,AMS,14:45:00,1,19:35:00,10:20:00,2,UA968,UA,United Airlines,160611,267552,528065
5724,SFO,AMS,14:45:00,2,19:35:00,10:20:00,3,LH8730,LH,Lufthansa,160673,250327,724978
5725,SFO,AMS,14:45:00,0,19:35:00,10:20:00,1,LH8730,LH,Lufthansa,160673,249722,542165
5726,SFO,AMS,14:45:00,3,19:35:00,10:20:00,4,LH8730,LH,Lufthansa,160673,250327,526136
5727,SFO,AMS,14:45:00,1,19:35:00,10:20:00,2,LH8730,LH,Lufthansa,160673,250327,916006
5728,SFO,AMS,13:45:00,3,19:20:00,09:05:00,4,KL606,KL,KLM,161241,535354,966630
5729,SFO,AMS,13:45:00,2,19:20:00,09:05:00,3,KL606,KL,KLM,161241,435252,477134
5730,SFO,AMS,17:25:00,2,19:20:00,12:45:00,3,KL608,KL,KLM,161241,427563,634304
5731,SFO,AMS,13:45:00,1,19:20:00,09:05:00,2,KL606,KL,KLM,161241,409151,477134
5732,SFO,AMS,17:25:00,0,19:20:00,12:45:00,1,KL608,KL,KLM,161241,540258,634304
5733,SFO,AMS,13:45:00,0,19:20:00,09:05:00,1,KL606,KL,KLM,161241,428720,747888
5734,SFO,AMS,17:25:00,4,19:20:00,12:45:00,5,DL9389,DL,Delta Airlines,164465,557993,901828
5735,SFO,AMS,13:45:00,6,19:20:00,09:05:00,0,DL9647,DL,Delta Airlines,164465,456949,852880
5736,SFO,AMS,13:45:00,5,19:20:00,09:05:00,6,DL9647,DL,Delta Airlines,164465,493158,941236
5737,SFO,AMS,13:45:00,4,19:20:00,09:05:00,5,DL9647,DL,Delta Airlines,164465,534815,801869
5738,SFO,AMS,14:45:00,5,19:35:00,10:20:00,6,UA968,UA,United Airlines,165014,254571,872827
5739,SFO,DFW,08:40:00,5,05:45:00,14:25:00,5,F92710,F9,Frontier Airlines,15052,51210,83666
5740,SFO,DFW,08:40:00,4,05:45:00,14:25:00,4,F92710,F9,Frontier Airlines,15964,53848,80675
5741,SFO,DFW,08:40:00,3,05:45:00,14:25:00,3,F92710,F9,Frontier Airlines,15964,45861,92079
5742,SFO,DFW,08:35:00,6,05:45:00,14:20:00,6,F92710,F9,Frontier Airlines,16876,49445,86418
5743,SFO,DFW,08:35:00,1,05:45:00,14:20:00,1,F92710,F9,Frontier Airlines,19157,61896,107733
5744,SFO,DFW,08:40:00,2,05:45:00,14:25:00,2,F92710,F9,Frontier Airlines,19157,61082,95554
5745,SFO,DFW,08:40:00,0,05:45:00,14:25:00,0,F92710,F9,Frontier Airlines,19157,60997,78304
5746,SFO,DFW,23:59:00,4,05:39:00,05:38:00,5,UA1206,UA,United Airlines,22176,30671,93846
5747,SFO,DFW,23:59:00,5,05:39:00,05:38:00,6,UA1206,UA,United Airlines,22176,30735,96187
5748,SFO,DFW,18:10:00,6,05:36:00,23:46:00,6,AA2952,AA,American Airlines,23180,67318,107036
5749,SFO,DFW,23:59:00,1,05:39:00,05:38:00,2,UA1206,UA,United Airlines,23545,32008,106254
5750,SFO,DFW,23:59:00,0,05:39:00,05:38:00,1,UA1206,UA,United Airlines,23545,32008,127095
5751,SFO,DFW,23:59:00,2,05:39:00,05:38:00,3,UA1206,UA,United Airlines,23545,32008,117521
5752,SFO,DFW,23:59:00,3,05:39:00,05:38:00,4,UA1206,UA,United Airlines,23545,32008,130925
5753,SFO,DFW,10:50:00,2,05:40:00,16:30:00,2,UA1883,UA,United Airlines,23545,32008,132429
5754,SFO,DFW,08:00:00,2,05:33:00,13:33:00,2,AA2904,AA,American Airlines,23591,60809,116389
5755,SFO,DFW,06:00:00,2,05:34:00,11:34:00,2,AA1198,AA,American Airlines,23591,75825,101551
5756,SFO,DFW,18:10:00,1,05:36:00,23:46:00,1,AA2952,AA,American Airlines,23591,81190,131232
5757,SFO,DFW,16:50:00,0,05:36:00,22:26:00,0,AA2028,AA,American Airlines,23591,66982,98627
5758,SFO,DFW,14:04:00,1,05:36:00,19:40:00,1,AA2023,AA,American Airlines,23591,80436,109133
5759,SFO,DFW,18:10:00,5,05:36:00,23:46:00,5,AA2952,AA,American Airlines,23591,72909,107110
5760,SFO,DFW,15:22:00,2,05:37:00,20:59:00,2,AA2820,AA,American Airlines,23591,65133,111309
5761,SFO,DFW,15:25:00,0,05:37:00,21:02:00,0,AA2820,AA,American Airlines,23591,74742,132959
5762,SFO,FRA,20:35:00,3,20:35:00,17:10:00,4,DE2093,DE,Condor,55284,68159,211499
5763,SFO,FRA,17:10:00,5,20:35:00,13:45:00,6,DE2093,DE,Condor,61074,73340,274534
5764,SFO,FRA,21:15:00,0,20:35:00,17:50:00,1,DE2093,DE,Condor,61074,93200,211499
5765,SFO,FRA,14:40:00,3,19:50:00,10:30:00,4,LH455,LH,Lufthansa,159530,186904,535754
5766,SFO,FRA,19:20:00,3,19:55:00,15:15:00,4,LH9127,LH,Lufthansa,159530,192187,548450
5767,SFO,FRA,13:55:00,3,20:00:00,09:55:00,4,LH9053,LH,Lufthansa,159530,410860,571727
5768,SFO,FRA,19:20:00,6,19:55:00,15:15:00,0,UA926,UA,United Airlines,166319,201648,571992
5769,SFO,FRA,19:20:00,6,19:55:00,15:15:00,0,LH9127,LH,Lufthansa,167512,201044,582933
5770,SFO,FRA,14:40:00,6,19:50:00,10:30:00,0,UA8828,UA,United Airlines,169263,201648,571992
5771,SFO,FRA,13:55:00,6,20:00:00,09:55:00,0,UA58,UA,United Airlines,169263,201648,871833
5772,SFO,FRA,14:40:00,5,19:50:00,10:30:00,6,UA8828,UA,United Airlines,169835,503240,734786
5773,SFO,FRA,19:20:00,5,19:55:00,15:15:00,6,UA926,UA,United Airlines,169835,482541,602548
5774,SFO,FRA,19:20:00,4,19:55:00,15:15:00,5,UA926,UA,United Airlines,169835,201648,586013
5775,SFO,FRA,13:55:00,5,20:00:00,09:55:00,6,UA58,UA,United Airlines,169835,571131,602548
5776,SFO,FRA,13:55:00,4,20:00:00,09:55:00,5,UA58,UA,United Airlines,169835,201648,586013
5777,SFO,FRA,14:40:00,4,19:50:00,10:30:00,5,LH455,LH,Lufthansa,170476,201044,894938
5778,SFO,FRA,14:40:00,6,19:50:00,10:30:00,0,LH455,LH,Lufthansa,170476,201044,805907
5779,SFO,FRA,14:40:00,5,19:50:00,10:30:00,6,LH455,LH,Lufthansa,170476,202372,583318
5780,SFO,FRA,19:20:00,4,19:55:00,15:15:00,5,LH9127,LH,Lufthansa,170476,201767,883540
5781,SFO,FRA,19:20:00,5,19:55:00,15:15:00,6,LH9127,LH,Lufthansa,170476,202372,583318
5782,SFO,FRA,13:55:00,6,20:00:00,09:55:00,0,LH9053,LH,Lufthansa,170476,201044,781443
5783,SFO,FRA,13:55:00,5,20:00:00,09:55:00,6,LH9053,LH,Lufthansa,170476,462184,891644
5784,SFO,FRA,13:55:00,4,20:00:00,09:55:00,5,LH9053,LH,Lufthansa,170476,201044,919647
5785,SFO,FRA,19:20:00,2,19:55:00,15:15:00,3,LH9127,LH,Lufthansa,183743,632868,535754
5786,SFO,FRA,19:20:00,0,19:55:00,15:15:00,1,UA926,UA,United Airlines,195611,217070,881396
5787,SFO,IST,18:15:00,6,23:00:00,17:15:00,0,TK80,TK,Turkish Airlines,120610,385949,257325
5788,SFO,IST,13:00:00,6,22:45:00,11:45:00,0,TK290,TK,Turkish Airlines,122792,323672,370300
5789,SFO,IST,13:00:00,6,22:45:00,11:45:00,0,TK290,TK,Turkish Airlines,124956,385956,370300
5790,SFO,IST,13:00:00,1,22:45:00,11:45:00,2,TK290,TK,Turkish Airlines,124956,371832,568698
5791,SFO,IST,13:00:00,2,22:45:00,11:45:00,3,TK290,TK,Turkish Airlines,124956,334544,435697
5792,SFO,IST,18:15:00,2,23:00:00,17:15:00,3,TK80,TK,Turkish Airlines,124956,396844,370342
5793,SFO,IST,13:00:00,3,22:45:00,11:45:00,4,TK290,TK,Turkish Airlines,128605,425528,370342
5794,SFO,IST,18:15:00,3,23:00:00,17:15:00,4,TK80,TK,Turkish Airlines,128605,374350,370342
5795,SFO,IST,13:00:00,5,22:45:00,11:45:00,6,TK290,TK,Turkish Airlines,129518,373823,629322
5796,SFO,IST,13:00:00,4,22:45:00,11:45:00,5,TK290,TK,Turkish Airlines,129518,351751,447580
5797,SFO,IST,18:15:00,5,23:00:00,17:15:00,6,TK80,TK,Turkish Airlines,129518,452538,494539
5798,SFO,IST,18:15:00,4,23:00:00,17:15:00,5,TK80,TK,Turkish Airlines,129518,325257,447580
5799,SFO,IST,13:00:00,0,22:45:00,11:45:00,1,TK290,TK,Turkish Airlines,149769,486077,435697
5800,SFO,IST,18:15:00,0,23:00:00,17:15:00,1,TK80,TK,Turkish Airlines,149769,459312,370342
5801,SFO,IST,18:15:00,1,23:00:00,17:15:00,2,TK80,TK,Turkish Airlines,149769,418940,370342
5802,SFO,DEN,06:00:00,5,03:37:00,09:37:00,5,F9662,F9,Frontier Airlines,13208,33828,54964
5803,SFO,DEN,20:24:00,5,03:43:00,00:07:00,6,F9668,F9,Frontier Airlines,13208,33685,67557
5804,SFO,DEN,06:00:00,6,03:37:00,09:37:00,6,F9662,F9,Frontier Airlines,13824,37204,76925
5805,SFO,DEN,19:31:00,6,03:44:00,23:15:00,6,F9664,F9,Frontier Airlines,13824,36876,74989
5806,SFO,DEN,06:40:00,4,03:37:00,10:17:00,4,F9662,F9,Frontier Airlines,14705,42276,74428
5807,SFO,DEN,20:35:00,4,03:43:00,00:18:00,5,F9668,F9,Frontier Airlines,14705,50409,87245
5808,SFO,DEN,06:39:00,0,03:37:00,10:16:00,0,F9662,F9,Frontier Airlines,16201,46847,90623
5809,SFO,DEN,06:00:00,3,03:37:00,09:37:00,3,F9662,F9,Frontier Airlines,16201,47796,96480
5810,SFO,DEN,06:40:00,2,03:37:00,10:17:00,2,F9662,F9,Frontier Airlines,16201,54560,95730
5811,SFO,DEN,06:00:00,1,03:37:00,09:37:00,1,F9662,F9,Frontier Airlines,16201,55350,79680
5812,SFO,DEN,20:46:00,0,03:43:00,00:29:00,1,F9668,F9,Frontier Airlines,16201,52879,76024
5813,SFO,DEN,19:30:00,3,03:44:00,23:14:00,3,F9664,F9,Frontier Airlines,16201,53484,93731
5814,SFO,DEN,19:30:00,1,03:44:00,23:14:00,1,F9664,F9,Frontier Airlines,16201,53910,80992
5815,SFO,DEN,20:51:00,2,03:44:00,00:35:00,3,F9668,F9,Frontier Airlines,16201,49679,69203
5816,SFO,DEN,05:00:00,6,03:30:00,08:30:00,6,UA1451,UA,United Airlines,18937,25048,106976
5817,SFO,DEN,05:00:00,5,03:30:00,08:30:00,5,UA1451,UA,United Airlines,18937,25898,104722
5818,SFO,DEN,18:25:00,5,03:34:00,21:59:00,5,UA1299,UA,United Airlines,18937,25898,112631
5819,SFO,DEN,20:24:00,5,03:35:00,23:59:00,5,UA1230,UA,United Airlines,18937,25898,96545
5820,SFO,DEN,20:24:00,6,03:35:00,23:59:00,6,UA1230,UA,United Airlines,18937,25898,94446
5821,SFO,DEN,19:53:00,6,03:35:00,23:28:00,6,UA2050,UA,United Airlines,18937,25048,88888
5822,SFO,DEN,19:30:00,5,03:38:00,23:08:00,5,UA2050,UA,United Airlines,18937,25898,89224
5823,SFO,DEN,06:52:00,6,03:40:00,10:32:00,6,UA1544,UA,United Airlines,18937,60650,109241
5824,SFO,DEN,20:24:00,4,03:35:00,23:59:00,4,UA1230,UA,United Airlines,18940,25898,95224
5825,SFO,DEN,19:25:00,4,03:38:00,23:03:00,4,UA2050,UA,United Airlines,18940,25898,110509
5826,SFO,DEN,06:52:00,4,03:40:00,10:32:00,4,UA1544,UA,United Airlines,18940,25898,108181
5827,SFO,JFK,23:14:00,5,08:41:00,07:55:00,6,DL388,DL,Delta Airlines,19486,40581,79989
5828,SFO,JFK,06:00:00,6,08:44:00,14:44:00,6,DL561,DL,Delta Airlines,19486,35912,81337
5829,SFO,JFK,06:00:00,5,08:44:00,14:44:00,5,DL561,DL,Delta Airlines,19486,40581,96656
5830,SFO,JFK,06:00:00,4,08:44:00,14:44:00,4,DL561,DL,Delta Airlines,19486,40581,97278
5831,SFO,JFK,15:06:00,4,08:48:00,23:54:00,4,DL325,DL,Delta Airlines,19486,39651,93020
5832,SFO,JFK,23:14:00,4,08:41:00,07:55:00,5,DL388,DL,Delta Airlines,20384,57412,95351
5833,SFO,JFK,15:05:00,6,08:39:00,23:44:00,6,B6416,B6,Jetblue Airways,22669,76032,117942
5834,SFO,JFK,20:30:00,0,08:30:00,05:00:00,1,UA522,UA,United Airlines,23545,37515,122492
5835,SFO,JFK,20:30:00,1,08:30:00,05:00:00,2,UA522,UA,United Airlines,23545,37208,95659
5836,SFO,JFK,07:00:00,2,08:40:00,15:40:00,2,AS1022,AS,Alaska Airlines,23591,67321,76264
5837,SFO,JFK,23:20:00,1,08:39:00,07:59:00,2,AS339,AS,Alaska Airlines,23627,65541,76264
5838,SFO,JFK,23:20:00,0,08:39:00,07:59:00,1,AS339,AS,Alaska Airlines,23627,80072,53346
5839,SFO,JFK,07:00:00,1,08:40:00,15:40:00,1,AS1022,AS,Alaska Airlines,23627,65737,76264
5840,SFO,JFK,22:20:00,0,08:41:00,07:01:00,1,AS188,AS,Alaska Airlines,23627,66234,76264
5841,SFO,JFK,22:20:00,1,08:41:00,07:01:00,2,AS188,AS,Alaska Airlines,23627,59116,76264
5842,SFO,JFK,14:15:00,1,08:42:00,22:57:00,1,AS20,AS,Alaska Airlines,23627,63093,76264
5843,SFO,JFK,10:25:00,1,08:43:00,19:08:00,1,AS192,AS,Alaska Airlines,23627,62106,76264
5844,SFO,JFK,10:25:00,0,08:43:00,19:08:00,0,AS192,AS,Alaska Airlines,23627,74082,114608
5845,SFO,JFK,13:20:00,1,08:55:00,22:15:00,1,AA16,AA,American Airlines,23762,69988,123754
5846,SFO,JFK,13:20:00,2,08:55:00,22:15:00,2,AA16,AA,American Airlines,23762,75542,108180
5847,SFO,JFK,10:41:00,2,08:58:00,19:39:00,2,AA164,AA,American Airlines,23762,78986,106262
5848,SFO,JFK,10:41:00,1,08:58:00,19:39:00,1,AA164,AA,American Airlines,23762,71175,122710
5849,SFO,JFK,23:59:00,0,08:31:00,08:30:00,1,B61816,B6,Jetblue Airways,24494,61487,142413
5850,SFO,JFK,06:40:00,0,08:38:00,15:18:00,0,B616,B6,Jetblue Airways,24494,62758,107202
5851,SFO,JFK,15:05:00,1,08:39:00,23:44:00,1,B6416,B6,Jetblue Airways,24494,75237,130738
5852,SFO,MAD,17:50:00,4,20:20:00,14:10:00,5,BA4256,BA,British Airways,236333,684009,925526
5853,SFO,MAD,17:50:00,4,20:20:00,14:10:00,5,IB6174,IB,Iberia Airways,236339,725665,817383
5854,SFO,MAD,17:50:00,4,20:20:00,14:10:00,5,AY5558,AY,Finnair,239150,803373,1314959
5855,SFO,MAD,17:50:00,0,20:20:00,14:10:00,1,IB6174,IB,Iberia Airways,271460,784064,922624
5856,SFO,MAD,17:50:00,0,20:20:00,14:10:00,1,AA8724,AA,American Airlines,272427,749280,921674
5857,SFO,MAD,17:50:00,2,20:20:00,14:10:00,3,AA8724,AA,American Airlines,272712,939415,921674
5858,SFO,MAD,17:50:00,4,20:20:00,14:10:00,5,AA8724,AA,American Airlines,273024,849527,1468998
5859,SFO,MAD,17:50:00,2,20:20:00,14:10:00,3,IB6174,IB,Iberia Airways,273800,943478,922624
5860,SFO,MAD,17:50:00,0,20:20:00,14:10:00,1,BA4256,BA,British Airways,274008,853925,925526
5861,SFO,MAD,17:50:00,2,20:20:00,14:10:00,3,BA4256,BA,British Airways,274008,685653,925526
5862,SFO,MAD,17:50:00,0,20:20:00,14:10:00,1,AY5558,AY,Finnair,276710,849618,1415045
5863,SFO,MAD,17:50:00,2,20:20:00,14:10:00,3,AY5558,AY,Finnair,277480,757355,1306227
5864,SFO,LAS,22:49:00,6,01:53:00,00:42:00,0,F92080,F9,Frontier Airlines,3586,11487,17674
5865,SFO,LAS,22:11:00,4,01:53:00,00:04:00,5,F92082,F9,Frontier Airlines,3586,11633,17899
5866,SFO,LAS,22:16:00,5,01:53:00,00:09:00,6,F92082,F9,Frontier Airlines,3586,9722,16094
5867,SFO,LAS,23:02:00,3,01:54:00,00:56:00,4,F92080,F9,Frontier Airlines,3852,12796,17403
5868,SFO,LAS,17:59:00,5,01:47:00,19:46:00,5,F92078,F9,Frontier Airlines,4214,13922,22255
5869,SFO,LAS,22:11:00,0,01:53:00,00:04:00,1,F92082,F9,Frontier Airlines,4482,12279,20608
5870,SFO,LAS,22:11:00,2,01:53:00,00:04:00,3,F92082,F9,Frontier Airlines,4482,12945,18040
5871,SFO,LAS,23:01:00,1,01:54:00,00:55:00,2,F92080,F9,Frontier Airlines,4482,11786,23059
5872,SFO,LAS,18:09:00,6,01:38:00,19:47:00,6,F92078,F9,Frontier Airlines,5647,19684,33093
5873,SFO,LAS,17:59:00,2,01:47:00,19:46:00,2,F92078,F9,Frontier Airlines,6992,24383,30617
5874,SFO,LAS,17:54:00,3,01:47:00,19:41:00,3,F92078,F9,Frontier Airlines,6992,22569,36654
5875,SFO,LAS,19:55:00,5,01:40:00,21:35:00,5,UA1860,UA,United Airlines,7898,12147,33990
5876,SFO,LAS,20:25:00,6,01:40:00,22:05:00,6,UA1860,UA,United Airlines,7898,12147,36340
5877,SFO,LAS,22:35:00,5,01:44:00,00:19:00,6,UA2366,UA,United Airlines,7898,12147,32997
5878,SFO,LAS,22:35:00,6,01:44:00,00:19:00,0,UA2366,UA,United Airlines,7898,12147,35478
5879,SFO,LAS,21:20:00,4,01:35:00,22:55:00,4,AS170,AS,Alaska Airlines,7978,26658,27034
5880,SFO,LAS,21:20:00,6,01:35:00,22:55:00,6,AS170,AS,Alaska Airlines,7978,27798,27034
5881,SFO,LAS,06:20:00,6,01:35:00,07:55:00,6,AS238,AS,Alaska Airlines,7978,25908,27034
5882,SFO,LAS,17:20:00,6,01:35:00,18:55:00,6,AS528,AS,Alaska Airlines,7978,22829,27034
5883,SFO,LAS,17:59:00,4,01:47:00,19:46:00,4,F92078,F9,Frontier Airlines,8336,25492,46734
5884,SFO,LAS,17:59:00,0,01:47:00,19:46:00,0,F92078,F9,Frontier Airlines,8336,21501,48447
5885,SFO,LAS,17:53:00,1,01:47:00,19:40:00,1,F92078,F9,Frontier Airlines,8336,21581,48163
5886,SFO,LAS,16:30:00,5,01:42:00,18:12:00,5,UA468,UA,United Airlines,8345,12996,34736
5887,SFO,LAS,16:30:00,6,01:42:00,18:12:00,6,UA468,UA,United Airlines,8345,12996,34069
5888,SFO,LAS,22:35:00,4,01:44:00,00:19:00,5,UA2366,UA,United Airlines,8345,12996,45386
5889,SFO,BCN,20:10:00,6,20:50:00,17:00:00,0,VY9792,VY,Vueling Airlines,58136,80163,324358
5890,SFO,BCN,20:10:00,1,20:50:00,17:00:00,2,VY9792,VY,Vueling Airlines,70677,202416,298022
5891,SFO,BCN,20:10:00,6,20:50:00,17:00:00,0,IB2622,IB,Iberia Airways,75705,242696,331619
5892,SFO,BCN,20:10:00,5,20:50:00,17:00:00,6,VY9792,VY,Vueling Airlines,88707,113261,495084
5893,SFO,BCN,20:10:00,1,20:50:00,17:00:00,2,IB2622,IB,Iberia Airways,90850,309467,401550
5894,SFO,BCN,20:10:00,5,20:50:00,17:00:00,6,IB2622,IB,Iberia Airways,90850,135150,415984
5895,SFO,BCN,20:10:00,3,20:50:00,17:00:00,4,VY9792,VY,Vueling Airlines,118153,181191,624736
5896,SFO,BCN,20:10:00,3,20:50:00,17:00:00,4,IB2622,IB,Iberia Airways,122635,395936,590473
5897,SFO,BCN,20:10:00,5,20:50:00,17:00:00,6,AA8847,AA,American Airlines,167805,426478,808295
5898,SFO,BCN,20:10:00,6,20:50:00,17:00:00,0,AA8847,AA,American Airlines,167805,500734,776256
5899,SFO,BCN,20:10:00,1,20:50:00,17:00:00,2,AA8847,AA,American Airlines,221691,619588,1277230
5900,SFO,BCN,20:10:00,3,20:50:00,17:00:00,4,AA8847,AA,American Airlines,221870,562878,887750
5901,SFO,YYZ,22:56:00,6,08:03:00,06:59:00,0,UA643,UA,United Airlines,38257,98327,158472
5902,SFO,YYZ,22:56:00,1,08:03:00,06:59:00,2,UA643,UA,United Airlines,48027,137648,200591
5903,SFO,YYZ,11:45:00,0,07:53:00,19:38:00,0,AC740,AC,Air Canada,48805,113362,212451
5904,SFO,YYZ,07:00:00,0,07:53:00,14:53:00,0,AC738,AC,Air Canada,48805,83434,212451
5905,SFO,YYZ,16:30:00,0,07:56:00,00:26:00,1,AC744,AC,Air Canada,48805,130353,183710
5906,SFO,YYZ,07:00:00,2,07:53:00,14:53:00,2,AC738,AC,Air Canada,48924,79621,234658
5907,SFO,YYZ,07:00:00,1,07:53:00,14:53:00,1,AC738,AC,Air Canada,48924,113362,212451
5908,SFO,YYZ,16:30:00,1,07:56:00,00:26:00,2,AC744,AC,Air Canada,48924,143018,183710
5909,SFO,YYZ,16:30:00,2,07:56:00,00:26:00,3,AC744,AC,Air Canada,48924,150330,171709
5910,SFO,YYZ,22:56:00,0,08:03:00,06:59:00,1,UA643,UA,United Airlines,51012,139662,251991
5911,SFO,YYZ,11:45:00,2,07:53:00,19:38:00,2,AC740,AC,Air Canada,56009,113362,234658
5912,SFO,YYZ,11:45:00,5,07:53:00,19:38:00,5,AC740,AC,Air Canada,56009,113362,191974
5913,SFO,YYZ,11:45:00,1,07:53:00,19:38:00,1,AC740,AC,Air Canada,56009,83434,251685
5914,SFO,YYZ,07:00:00,5,07:53:00,14:53:00,5,AC738,AC,Air Canada,56009,113362,233853
5915,SFO,YYZ,16:30:00,5,07:56:00,00:26:00,6,AC744,AC,Air Canada,56009,146650,207516
5916,SFO,YYZ,07:00:00,3,07:53:00,14:53:00,3,AC738,AC,Air Canada,56184,107686,212451
5917,SFO,YYZ,07:00:00,4,07:53:00,14:53:00,4,AC738,AC,Air Canada,56184,113362,195115
5918,SFO,YYZ,07:00:00,6,07:53:00,14:53:00,6,AC738,AC,Air Canada,56184,113362,192433
5919,SFO,YYZ,16:30:00,6,07:56:00,00:26:00,0,AC744,AC,Air Canada,56184,174452,165751
5920,SFO,YYZ,16:30:00,4,07:56:00,00:26:00,5,AC744,AC,Air Canada,56184,173676,222945
5921,SFO,YYZ,11:45:00,3,07:53:00,19:38:00,3,AC740,AC,Air Canada,74704,117522,212451
5922,SFO,YYZ,11:45:00,6,07:53:00,19:38:00,6,AC740,AC,Air Canada,74704,123855,251685
5923,SFO,YYZ,11:45:00,4,07:53:00,19:38:00,4,AC740,AC,Air Canada,74918,123855,251685
5924,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,VS3890,VS,Virgin Atlantic,93820,237847,495127
5925,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,VS3890,VS,Virgin Atlantic,102963,238807,515486
5926,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,VS3890,VS,Virgin Atlantic,107534,237847,465931
5927,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,VS3890,VS,Virgin Atlantic,107534,238807,427895
5928,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,VS3890,VS,Virgin Atlantic,107937,349192,379805
5929,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,VS3890,VS,Virgin Atlantic,107937,362529,524733
5930,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,VS3890,VS,Virgin Atlantic,132758,450480,379805
5931,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,DL109,DL,Delta Airlines,132758,382193,629870
5932,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,DL109,DL,Delta Airlines,132758,238807,648902
5933,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,VS3890,VS,Virgin Atlantic,132758,237847,636515
5934,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,VS3890,VS,Virgin Atlantic,132758,238807,427895
5935,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,VS3890,VS,Virgin Atlantic,132758,238807,515486
5936,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,VS3890,VS,Virgin Atlantic,132758,237847,612788
5937,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,DL109,DL,Delta Airlines,132758,238807,589376
5938,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,DL109,DL,Delta Airlines,140466,388761,810000
5939,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,DL109,DL,Delta Airlines,159049,532875,852383
5940,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,VS3890,VS,Virgin Atlantic,159049,502594,722617
5941,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,VS3890,VS,Virgin Atlantic,211422,237847,379805
5942,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,DL109,DL,Delta Airlines,228628,762603,1108682
5943,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,VS3890,VS,Virgin Atlantic,400250,237847,379805
5944,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,DL109,DL,Delta Airlines,400250,1270573,379805
5945,MAD,DXB,15:20:00,3,09:25:00,00:45:00,4,EK142,EK,Emirates,44356,131618,238133
5946,MAD,DXB,15:20:00,1,09:25:00,00:45:00,2,EK142,EK,Emirates,59384,154779,323316
5947,MAD,DXB,15:20:00,0,09:25:00,00:45:00,1,EK142,EK,Emirates,74015,243486,323316
5948,MAD,DXB,15:20:00,2,09:25:00,00:45:00,3,EK142,EK,Emirates,74181,230220,385891
5949,MAD,DXB,15:20:00,4,09:25:00,00:45:00,5,EK142,EK,Emirates,76256,226495,240391
5950,MAD,DXB,15:20:00,5,09:25:00,00:45:00,6,EK142,EK,Emirates,76256,252907,333808
