,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4618,GAU,JAI,10:55:00,0,02:45:00,13:40:00,0,SG695,SG,SpiceJet,10740,27585,46121
4619,GAU,JAI,19:50:00,5,02:55:00,22:45:00,5,6E357,6E,IndiGo,11143,37246,44936
4620,GAU,JAI,19:50:00,3,02:55:00,22:45:00,3,6E357,6E,IndiGo,11143,32655,59666
4621,GAU,JAI,19:50:00,1,02:55:00,22:45:00,1,6E357,6E,IndiGo,11143,35383,46454
4622,GAU,JAI,19:50:00,0,02:55:00,22:45:00,0,6E357,6E,IndiGo,11143,31893,61948
4623,GAU,JAI,19:50:00,6,02:55:00,22:45:00,6,6E357,6E,IndiGo,11143,34642,60178
4624,GAU,JAI,19:50:00,4,02:55:00,22:45:00,4,6E357,6E,IndiGo,11143,36743,54522
4625,GAU,LKO,11:15:00,3,01:45:00,13:00:00,3,6E6552,6E,IndiGo,8011,23171,37341
4626,GAU,LKO,11:15:00,2,01:45:00,13:00:00,2,6E6552,6E,IndiGo,8915,28612,50268
4627,GAU,LKO,11:15:00,5,01:45:00,13:00:00,5,6E6552,6E,IndiGo,8915,29813,45464
4628,GAU,LKO,11:15:00,0,01:45:00,13:00:00,0,6E6552,6E,IndiGo,9367,24218,47952
4629,GAU,LKO,11:15:00,1,01:45:00,13:00:00,1,6E6552,6E,IndiGo,9367,27100,43763
4630,GAU,LKO,11:15:00,4,01:45:00,13:00:00,4,6E6552,6E,IndiGo,9819,24566,56022
4631,GAU,LKO,11:15:00,6,01:45:00,13:00:00,6,6E6552,6E,IndiGo,9819,29261,48360
4632,GAU,PNQ,22:55:00,6,03:15:00,02:10:00,0,6E6653,6E,IndiGo,8633,30211,42779
4633,GAU,PNQ,22:55:00,2,03:15:00,02:10:00,3,6E6653,6E,IndiGo,8633,25890,44667
4634,GAU,PNQ,22:55:00,3,03:15:00,02:10:00,4,6E6653,6E,IndiGo,9197,27667,41285
4635,GAU,PNQ,22:55:00,5,03:15:00,02:10:00,6,6E6653,6E,IndiGo,9763,30615,44485
4636,GAU,PNQ,22:55:00,4,03:15:00,02:10:00,5,6E6653,6E,IndiGo,9763,29896,46067
4637,GAU,PNQ,22:55:00,1,03:15:00,02:10:00,2,6E6653,6E,IndiGo,9763,26866,57371
4638,GAU,PNQ,22:55:00,0,03:15:00,02:10:00,1,6E6653,6E,IndiGo,10215,25753,54967
4639,GAU,IXA,11:50:00,5,00:55:00,12:45:00,5,6E457,6E,IndiGo,4960,17169,27393
4640,GAU,IXA,11:50:00,4,00:55:00,12:45:00,4,6E457,6E,IndiGo,4960,12580,29671
4641,GAU,IXA,11:50:00,6,00:55:00,12:45:00,6,6E457,6E,IndiGo,6090,16339,33010
4642,GAU,IXA,11:50:00,3,00:55:00,12:45:00,3,6E457,6E,IndiGo,7786,22612,38118
4643,GAU,IXA,11:50:00,2,00:55:00,12:45:00,2,6E457,6E,IndiGo,8463,28239,48634
4644,GAU,IXA,11:50:00,1,00:55:00,12:45:00,1,6E457,6E,IndiGo,10045,29233,53554
4645,GAU,IXA,11:50:00,0,00:55:00,12:45:00,0,6E457,6E,IndiGo,11175,36206,56847
4646,GAU,PAT,06:00:00,6,01:35:00,07:35:00,6,SG3723,SG,SpiceJet,4700,14230,22457
4647,GAU,PAT,06:00:00,2,01:35:00,07:35:00,2,SG3723,SG,SpiceJet,4700,11923,23200
4648,GAU,PAT,06:00:00,5,01:35:00,07:35:00,5,SG3723,SG,SpiceJet,4700,12032,23365
4649,GAU,PAT,15:30:00,1,01:35:00,17:05:00,1,6E653,6E,IndiGo,5103,14243,27749
4650,GAU,PAT,15:30:00,2,01:35:00,17:05:00,2,6E653,6E,IndiGo,5103,15079,23024
4651,GAU,PAT,15:30:00,6,01:35:00,17:05:00,6,6E653,6E,IndiGo,5103,17599,22470
4652,GAU,PAT,06:00:00,4,01:35:00,07:35:00,4,SG3723,SG,SpiceJet,5160,16088,30150
4653,GAU,PAT,06:00:00,1,01:35:00,07:35:00,1,SG3723,SG,SpiceJet,5448,15044,25667
4654,VTZ,DEL,12:35:00,4,02:10:00,14:45:00,4,AI486,AI,Air India,9756,30993,22430
4655,VTZ,DEL,12:35:00,6,02:10:00,14:45:00,6,AI486,AI,Air India,9756,29911,23029
4656,VTZ,DEL,18:10:00,4,02:10:00,20:20:00,4,AI452,AI,Air India,9756,31970,23029
4657,VTZ,DEL,12:35:00,1,02:10:00,14:45:00,1,AI486,AI,Air India,9756,26856,22485
4658,VTZ,DEL,18:10:00,1,02:10:00,20:20:00,1,AI452,AI,Air India,9756,27326,37219
4659,VTZ,DEL,22:40:00,2,02:25:00,01:05:00,3,6E2772,6E,IndiGo,10142,25590,54855
4660,VTZ,DEL,22:40:00,3,02:25:00,01:05:00,4,6E2772,6E,IndiGo,10142,29221,48885
4661,VTZ,DEL,08:05:00,4,02:25:00,10:30:00,4,6.00E+134,6E,IndiGo,10142,34621,41588
4662,VTZ,DEL,08:05:00,1,02:25:00,10:30:00,1,6.00E+134,6E,IndiGo,10142,25458,49988
4663,VTZ,DEL,22:40:00,6,02:25:00,01:05:00,0,6E2772,6E,IndiGo,10142,26354,56327
4664,VTZ,DEL,08:05:00,6,02:25:00,10:30:00,6,6.00E+134,6E,IndiGo,10142,32389,59066
4665,VTZ,DEL,22:40:00,1,02:25:00,01:05:00,2,6E2772,6E,IndiGo,10142,26565,46197
4666,VTZ,DEL,22:40:00,5,02:25:00,01:05:00,6,6E2772,6E,IndiGo,10142,34971,48032
4667,VTZ,DEL,08:05:00,3,02:25:00,10:30:00,3,6.00E+134,6E,IndiGo,10142,34275,59241
4668,VTZ,DEL,08:05:00,0,02:25:00,10:30:00,0,6.00E+134,6E,IndiGo,10142,26944,54030
4669,VTZ,DEL,22:40:00,4,02:25:00,01:05:00,5,6E2772,6E,IndiGo,10142,34564,50035
4670,VTZ,DEL,22:40:00,0,02:25:00,01:05:00,1,6E2772,6E,IndiGo,10142,30105,45762
4671,VTZ,DEL,18:50:00,2,02:30:00,21:20:00,2,I5766,I5,AirAsia India,10142,26631,46552
4672,VTZ,DEL,18:50:00,5,02:30:00,21:20:00,5,I5766,I5,AirAsia India,10142,32276,54565
4673,VTZ,DEL,18:50:00,4,02:30:00,21:20:00,4,I5766,I5,AirAsia India,10142,31526,54926
4674,VTZ,DEL,18:50:00,3,02:30:00,21:20:00,3,I5766,I5,AirAsia India,10142,30775,59084
4675,VTZ,DEL,18:50:00,1,02:30:00,21:20:00,1,I5766,I5,AirAsia India,10142,27036,49945
4676,VTZ,DEL,18:50:00,0,02:30:00,21:20:00,0,I5766,I5,AirAsia India,10142,32162,60635
4677,VTZ,BOM,14:10:00,5,02:15:00,16:25:00,5,AI651,AI,Air India,9672,24565,44524
4678,VTZ,BOM,14:10:00,0,02:15:00,16:25:00,0,AI651,AI,Air India,9672,26321,46327
4679,VTZ,BOM,14:10:00,1,02:15:00,16:25:00,1,AI651,AI,Air India,9756,31754,22578
4680,VTZ,BOM,14:10:00,2,02:15:00,16:25:00,2,AI651,AI,Air India,9756,30583,22443
4681,VTZ,BOM,14:10:00,6,02:15:00,16:25:00,6,AI651,AI,Air India,9756,32766,44524
4682,VTZ,BOM,14:10:00,3,02:15:00,16:25:00,3,AI651,AI,Air India,9756,30710,22578
4683,VTZ,BOM,14:10:00,4,02:15:00,16:25:00,4,AI651,AI,Air India,9756,29549,22443
4684,VTZ,BOM,14:55:00,2,02:10:00,17:05:00,2,6E5272,6E,IndiGo,10142,34733,59629
4685,VTZ,BOM,14:55:00,3,02:10:00,17:05:00,3,6E5272,6E,IndiGo,10142,28077,49678
4686,VTZ,BOM,14:55:00,6,02:10:00,17:05:00,6,6E5272,6E,IndiGo,10142,31677,40580
4687,VTZ,BOM,14:55:00,5,02:10:00,17:05:00,5,6E5272,6E,IndiGo,10142,26775,59825
4688,VTZ,BOM,14:55:00,4,02:10:00,17:05:00,4,6E5272,6E,IndiGo,10142,33666,45761
4689,VTZ,BOM,14:55:00,0,02:10:00,17:05:00,0,6E5272,6E,IndiGo,10142,35226,52588
4690,VTZ,BOM,14:55:00,1,02:10:00,17:05:00,1,6E5272,6E,IndiGo,10142,26817,56304
4691,VTZ,BLR,14:35:00,5,01:15:00,15:50:00,5,6E422,6E,IndiGo,8665,28924,45360
4692,VTZ,BLR,14:35:00,3,01:15:00,15:50:00,3,6E422,6E,IndiGo,8665,23210,43219
4693,VTZ,BLR,14:35:00,4,01:15:00,15:50:00,4,6E422,6E,IndiGo,8665,24866,40481
4694,VTZ,BLR,14:35:00,2,01:15:00,15:50:00,2,6E422,6E,IndiGo,8665,29742,51967
4695,VTZ,BLR,14:35:00,0,01:15:00,15:50:00,0,6E422,6E,IndiGo,8665,26290,37572
4696,VTZ,BLR,14:35:00,6,01:15:00,15:50:00,6,6E422,6E,IndiGo,8665,27130,51275
4697,VTZ,BLR,19:00:00,5,01:25:00,20:25:00,5,6E776,6E,IndiGo,8665,30130,41393
4698,VTZ,BLR,19:00:00,2,01:25:00,20:25:00,2,6E776,6E,IndiGo,8665,24653,35851
4699,VTZ,BLR,19:00:00,0,01:25:00,20:25:00,0,6E776,6E,IndiGo,8665,22448,36599
4700,VTZ,BLR,19:00:00,6,01:25:00,20:25:00,6,6E776,6E,IndiGo,8665,30291,39204
4701,VTZ,BLR,19:00:00,1,01:25:00,20:25:00,1,6E776,6E,IndiGo,8665,25247,47799
4702,VTZ,BLR,19:00:00,4,01:25:00,20:25:00,4,6E776,6E,IndiGo,8665,24362,39001
4703,VTZ,BLR,19:00:00,3,01:25:00,20:25:00,3,6E776,6E,IndiGo,8665,26702,46094
4704,VTZ,BLR,07:40:00,1,01:30:00,09:10:00,1,6.00E+287,6E,IndiGo,8665,28452,43351
4705,VTZ,BLR,07:40:00,0,01:30:00,09:10:00,0,6.00E+287,6E,IndiGo,8665,23838,39539
4706,VTZ,BLR,07:40:00,6,01:30:00,09:10:00,6,6.00E+287,6E,IndiGo,8665,23975,43479
4707,VTZ,BLR,07:40:00,2,01:30:00,09:10:00,2,6.00E+287,6E,IndiGo,8665,24884,42530
4708,VTZ,BLR,07:40:00,5,01:30:00,09:10:00,5,6.00E+287,6E,IndiGo,8665,25552,40572
4709,VTZ,BLR,07:40:00,4,01:30:00,09:10:00,4,6.00E+287,6E,IndiGo,8665,25983,36631
4710,VTZ,BLR,11:15:00,1,01:45:00,13:00:00,1,I51453,I5,AirAsia India,8665,25464,40772
4711,VTZ,BLR,11:15:00,3,01:45:00,13:00:00,3,I51453,I5,AirAsia India,8665,27228,36327
4712,VTZ,BLR,11:15:00,6,01:45:00,13:00:00,6,I51453,I5,AirAsia India,8665,29459,41471
4713,VTZ,MAA,22:20:00,2,01:15:00,23:35:00,2,6E742,6E,IndiGo,5364,16942,26707
4714,VTZ,MAA,12:30:00,2,01:15:00,13:45:00,2,6E881,6E,IndiGo,5364,14346,30351
4715,VTZ,MAA,22:20:00,5,01:15:00,23:35:00,5,6E742,6E,IndiGo,5364,14042,29313
4716,VTZ,MAA,22:20:00,3,01:15:00,23:35:00,3,6E742,6E,IndiGo,5364,18076,28437
4717,VTZ,MAA,22:20:00,6,01:15:00,23:35:00,6,6E742,6E,IndiGo,5364,14472,31199
4718,VTZ,MAA,12:30:00,3,01:15:00,13:45:00,3,6E881,6E,IndiGo,5364,18355,31356
4719,VTZ,MAA,22:20:00,4,01:15:00,23:35:00,4,6E742,6E,IndiGo,5364,17372,23669
4720,VTZ,MAA,17:40:00,2,01:30:00,19:10:00,2,6E6001,6E,IndiGo,5364,14519,23761
4721,VTZ,MAA,12:30:00,4,01:15:00,13:45:00,4,6E881,6E,IndiGo,5597,16708,25784
4722,VTZ,MAA,17:40:00,4,01:30:00,19:10:00,4,6E6001,6E,IndiGo,5830,15170,23742
4723,VTZ,MAA,17:40:00,3,01:30:00,19:10:00,3,6E6001,6E,IndiGo,5830,15403,29457
4724,VTZ,MAA,08:55:00,2,01:25:00,10:20:00,2,6E548,6E,IndiGo,6063,21009,35663
4725,VTZ,MAA,08:55:00,3,01:25:00,10:20:00,3,6E548,6E,IndiGo,6063,20896,31657
4726,VTZ,MAA,17:40:00,5,01:30:00,19:10:00,5,6E6001,6E,IndiGo,6063,15814,29489
4727,VTZ,MAA,08:55:00,4,01:25:00,10:20:00,4,6E548,6E,IndiGo,6646,23227,36968
4728,VTZ,MAA,12:30:00,5,01:15:00,13:45:00,5,6E881,6E,IndiGo,7112,18581,30934
4729,VTZ,MAA,08:55:00,1,01:25:00,10:20:00,1,6E548,6E,IndiGo,7112,20395,39941
4730,VTZ,MAA,08:55:00,6,01:25:00,10:20:00,6,6E548,6E,IndiGo,7112,19142,30970
4731,VTZ,MAA,08:55:00,5,01:25:00,10:20:00,5,6E548,6E,IndiGo,7112,23374,30311
4732,VTZ,MAA,17:40:00,6,01:30:00,19:10:00,6,6E6001,6E,IndiGo,7112,18590,36045
4733,VTZ,MAA,08:55:00,0,01:25:00,10:20:00,0,6E548,6E,IndiGo,8045,22435,46403
4734,VTZ,MAA,12:30:00,0,01:15:00,13:45:00,0,6E881,6E,IndiGo,8511,22452,36847
4735,VTZ,MAA,12:30:00,6,01:15:00,13:45:00,6,6E881,6E,IndiGo,8511,28915,37472
4736,VTZ,HYD,21:40:00,2,01:40:00,23:20:00,2,SG4011,SG,SpiceJet,6373,21880,36873
4737,VTZ,HYD,21:40:00,5,01:40:00,23:20:00,5,SG4011,SG,SpiceJet,6373,21672,29218
4738,VTZ,HYD,21:40:00,6,01:40:00,23:20:00,6,SG4011,SG,SpiceJet,6839,19839,39176
4739,VTZ,HYD,13:30:00,2,00:55:00,14:25:00,2,6E6645,6E,IndiGo,7228,19491,39659
4740,VTZ,HYD,13:30:00,0,00:55:00,14:25:00,0,6E6645,6E,IndiGo,7228,18203,41503
4741,VTZ,HYD,13:30:00,1,00:55:00,14:25:00,1,6E6645,6E,IndiGo,7228,18852,39620
4742,VTZ,HYD,13:30:00,6,00:55:00,14:25:00,6,6E6645,6E,IndiGo,7228,18762,41941
4743,VTZ,HYD,13:30:00,3,00:55:00,14:25:00,3,6E6645,6E,IndiGo,7228,22694,33790
4744,VTZ,HYD,13:30:00,5,00:55:00,14:25:00,5,6E6645,6E,IndiGo,7228,18132,32295
4745,VTZ,HYD,13:30:00,4,00:55:00,14:25:00,4,6E6645,6E,IndiGo,7228,18534,29085
4746,VTZ,HYD,08:25:00,5,01:05:00,09:30:00,5,6E608,6E,IndiGo,7228,24106,41210
4747,VTZ,HYD,20:40:00,0,01:05:00,21:45:00,0,6E6226,6E,IndiGo,7228,23441,35736
4748,VTZ,HYD,20:40:00,6,01:05:00,21:45:00,6,6E6226,6E,IndiGo,7228,20695,30923
4749,VTZ,HYD,20:40:00,4,01:05:00,21:45:00,4,6E6226,6E,IndiGo,7228,21976,28997
4750,VTZ,HYD,18:40:00,2,01:10:00,19:50:00,2,6.00E+254,6E,IndiGo,7228,19655,42934
4751,VTZ,HYD,23:50:00,4,01:10:00,01:00:00,5,6E883,6E,IndiGo,7228,23310,40429
4752,VTZ,HYD,23:50:00,5,01:10:00,01:00:00,6,6E883,6E,IndiGo,7228,20768,40364
4753,VTZ,HYD,18:40:00,6,01:10:00,19:50:00,6,6.00E+254,6E,IndiGo,7228,22031,39601
4754,VTZ,HYD,18:40:00,3,01:10:00,19:50:00,3,6.00E+254,6E,IndiGo,7228,19834,31140
4755,VTZ,HYD,16:30:00,1,01:15:00,17:45:00,1,6E783,6E,IndiGo,7228,24182,43342
4756,VTZ,HYD,16:30:00,6,01:15:00,17:45:00,6,6E783,6E,IndiGo,7228,23067,37296
4757,VTZ,HYD,16:30:00,2,01:15:00,17:45:00,2,6E783,6E,IndiGo,7228,20373,38732
4758,VTZ,HYD,10:55:00,6,01:50:00,12:45:00,6,6E7065,6E,IndiGo,7228,21712,37794
4759,VTZ,HYD,10:55:00,3,01:50:00,12:45:00,3,6E7065,6E,IndiGo,7228,23800,35484
4760,VTZ,HYD,10:55:00,1,01:50:00,12:45:00,1,6E7065,6E,IndiGo,7228,20993,39921
4761,VTZ,CCU,23:00:00,5,01:55:00,00:55:00,6,SG3511,SG,SpiceJet,7423,24765,40070
4762,VTZ,CCU,19:50:00,4,01:55:00,21:45:00,4,SG3510,SG,SpiceJet,8122,27557,32531
4763,VTZ,CCU,19:50:00,6,01:55:00,21:45:00,6,SG3510,SG,SpiceJet,8122,24551,33044
4764,VTZ,CCU,23:00:00,1,01:55:00,00:55:00,2,SG3511,SG,SpiceJet,8122,25691,37019
4765,VTZ,CCU,15:25:00,0,01:10:00,16:35:00,0,6E6038,6E,IndiGo,8511,23423,34868
4766,VTZ,CCU,15:25:00,5,01:10:00,16:35:00,5,6E6038,6E,IndiGo,8511,29062,49604
4767,VTZ,CCU,15:25:00,2,01:10:00,16:35:00,2,6E6038,6E,IndiGo,8511,28246,50218
4768,VTZ,CCU,15:25:00,1,01:25:00,16:50:00,1,6E6038,6E,IndiGo,8511,29361,45592
4769,VTZ,CCU,15:25:00,3,01:25:00,16:50:00,3,6E6038,6E,IndiGo,8511,21760,50003
4770,VTZ,CCU,15:25:00,6,01:25:00,16:50:00,6,6E6038,6E,IndiGo,8511,24498,37010
4771,VTZ,CCU,15:25:00,4,01:25:00,16:50:00,4,6E6038,6E,IndiGo,8511,29711,46708
4772,VTZ,IXZ,08:15:00,0,02:05:00,10:20:00,0,AI485,AI,Air India,9931,27899,42052
4773,VTZ,IXZ,08:15:00,3,02:05:00,10:20:00,3,AI485,AI,Air India,9992,32399,55285
4774,VTZ,IXZ,08:15:00,5,02:05:00,10:20:00,5,AI485,AI,Air India,10014,31743,40103
4775,ATQ,DEL,09:45:00,1,01:15:00,11:00:00,1,UK694,UK,Vistara,7039,8404,21868
4776,ATQ,DEL,15:25:00,1,01:15:00,16:40:00,1,UK692,UK,Vistara,7039,9062,21868
4777,ATQ,DEL,15:25:00,3,01:15:00,16:40:00,3,UK692,UK,Vistara,7039,10261,21868
4778,ATQ,DEL,09:45:00,3,01:15:00,11:00:00,3,UK694,UK,Vistara,7039,8404,21868
4779,ATQ,DEL,09:45:00,4,01:15:00,11:00:00,4,UK694,UK,Vistara,7039,8404,21868
4780,ATQ,DEL,15:25:00,4,01:15:00,16:40:00,4,UK692,UK,Vistara,7039,9062,21868
4781,ATQ,DEL,15:25:00,6,01:15:00,16:40:00,6,UK692,UK,Vistara,7221,11580,21868
4782,ATQ,DEL,15:25:00,5,01:15:00,16:40:00,5,UK692,UK,Vistara,7221,10261,21868
4783,ATQ,DEL,09:45:00,2,01:15:00,11:00:00,2,UK694,UK,Vistara,7221,8404,21868
4784,ATQ,DEL,09:45:00,0,01:15:00,11:00:00,0,UK694,UK,Vistara,7221,8404,21868
4785,ATQ,DEL,09:45:00,6,01:15:00,11:00:00,6,UK694,UK,Vistara,7221,8404,21868
4786,ATQ,DEL,15:25:00,2,01:15:00,16:40:00,2,UK692,UK,Vistara,7221,9062,21868
4787,ATQ,DEL,09:45:00,5,01:15:00,11:00:00,5,UK694,UK,Vistara,7221,8404,21868
4788,ATQ,DEL,21:20:00,3,01:40:00,23:00:00,3,SG2934,SG,SpiceJet,7221,18985,29581
4789,ATQ,DEL,23:05:00,0,01:10:00,00:15:00,1,AI480,AI,Air India,7224,19616,17666
4790,ATQ,DEL,23:05:00,2,01:10:00,00:15:00,3,AI480,AI,Air India,7224,19027,17666
4791,ATQ,DEL,23:05:00,3,01:10:00,00:15:00,4,AI480,AI,Air India,7224,24093,17884
4792,ATQ,DEL,23:05:00,1,01:10:00,00:15:00,2,AI480,AI,Air India,7224,23752,17666
4793,ATQ,DEL,23:05:00,5,01:10:00,00:15:00,6,AI480,AI,Air India,7224,18546,17666
4794,ATQ,DEL,23:05:00,6,01:10:00,00:15:00,0,AI480,AI,Air India,7224,23887,17666
4795,ATQ,DEL,23:05:00,4,01:10:00,00:15:00,5,AI480,AI,Air India,7224,23155,17666
4796,ATQ,DEL,15:25:00,0,01:15:00,16:40:00,0,UK692,UK,Vistara,7579,9734,21868
4797,ATQ,DEL,19:05:00,2,01:10:00,20:15:00,2,6E5361,6E,IndiGo,7618,26001,35454
4798,ATQ,DEL,11:40:00,4,01:20:00,13:00:00,4,6E5013,6E,IndiGo,7618,25029,40669
4799,ATQ,BOM,09:05:00,1,02:30:00,11:35:00,1,AI650,AI,Air India,11139,29106,22687
4800,ATQ,BOM,09:05:00,3,02:30:00,11:35:00,3,AI650,AI,Air India,11139,38877,22825
4801,ATQ,BOM,09:05:00,4,02:30:00,11:35:00,4,AI650,AI,Air India,11139,33925,22687
4802,ATQ,BOM,09:05:00,2,02:30:00,11:35:00,2,AI650,AI,Air India,11139,35753,22825
4803,ATQ,BOM,09:05:00,5,02:30:00,11:35:00,5,AI650,AI,Air India,11139,31621,23286
4804,ATQ,BOM,09:05:00,6,02:30:00,11:35:00,6,AI650,AI,Air India,11139,35460,23286
4805,ATQ,BOM,09:05:00,0,02:30:00,11:35:00,0,AI650,AI,Air India,11139,33565,22687
4806,ATQ,BOM,12:10:00,1,02:30:00,14:40:00,1,G82412,G8,Go First,11413,31187,56968
4807,ATQ,BOM,12:10:00,0,02:30:00,14:40:00,0,G82412,G8,Go First,11413,38912,57886
4808,ATQ,BOM,12:10:00,2,02:30:00,14:40:00,2,G82412,G8,Go First,11413,34624,68137
4809,ATQ,BOM,08:55:00,0,02:30:00,11:25:00,0,6E448,6E,IndiGo,11533,31298,53620
4810,ATQ,BOM,08:55:00,5,02:30:00,11:25:00,5,6E448,6E,IndiGo,11533,35298,49219
4811,ATQ,BOM,12:10:00,6,02:30:00,14:40:00,6,G82412,G8,Go First,11533,32596,68472
4812,ATQ,BOM,08:55:00,6,02:30:00,11:25:00,6,6E448,6E,IndiGo,11533,29729,52142
4813,ATQ,BOM,12:10:00,4,02:30:00,14:40:00,4,G82412,G8,Go First,11533,36353,66256
4814,ATQ,BOM,08:55:00,4,02:30:00,11:25:00,4,6E448,6E,IndiGo,11533,34740,47247
4815,ATQ,BOM,12:10:00,5,02:30:00,14:40:00,5,G82412,G8,Go First,11533,36423,65839
4816,ATQ,BOM,08:55:00,3,02:30:00,11:25:00,3,6E448,6E,IndiGo,11533,39490,51137
4817,ATQ,BOM,12:10:00,3,02:30:00,14:40:00,3,G82412,G8,Go First,11533,39531,67750
4818,ATQ,BLR,16:10:00,3,03:05:00,19:15:00,3,6E478,6E,IndiGo,15332,41182,70130
4819,ATQ,BLR,16:10:00,2,03:05:00,19:15:00,2,6E478,6E,IndiGo,16562,51836,83488
4820,ATQ,BLR,16:10:00,1,03:05:00,19:15:00,1,6E478,6E,IndiGo,16562,43190,84547
4821,ATQ,BLR,16:10:00,5,03:05:00,19:15:00,5,6E478,6E,IndiGo,17222,57790,99761
4822,ATQ,BLR,16:10:00,4,03:05:00,19:15:00,4,6E478,6E,IndiGo,17222,53604,86769
4823,ATQ,BLR,16:10:00,0,03:05:00,19:15:00,0,6E478,6E,IndiGo,17222,43827,86627
4824,ATQ,BLR,16:10:00,6,03:05:00,19:15:00,6,6E478,6E,IndiGo,19383,49997,98542
4825,ATQ,CCU,21:45:00,0,02:25:00,00:10:00,1,6E5926,6E,IndiGo,6018,19387,30215
4826,ATQ,CCU,21:45:00,2,02:25:00,00:10:00,3,6E5926,6E,IndiGo,6018,19931,30289
4827,ATQ,CCU,21:45:00,3,02:25:00,00:10:00,4,6E5926,6E,IndiGo,6018,19969,35075
4828,ATQ,CCU,21:45:00,5,02:25:00,00:10:00,6,6E5926,6E,IndiGo,6018,15783,24744
4829,ATQ,CCU,21:45:00,6,02:25:00,00:10:00,0,6E5926,6E,IndiGo,6018,15149,29470
4830,ATQ,CCU,21:45:00,4,02:25:00,00:10:00,5,6E5926,6E,IndiGo,6018,18617,34111
4831,ATQ,CCU,21:45:00,1,02:25:00,00:10:00,2,6E5926,6E,IndiGo,6863,18533,28191
4832,ATQ,AMD,22:00:00,6,02:20:00,00:20:00,0,SG3791,SG,SpiceJet,7863,27202,43279
4833,ATQ,AMD,22:00:00,3,02:20:00,00:20:00,4,SG3791,SG,SpiceJet,9131,25232,39613
4834,ATQ,AMD,22:00:00,2,02:20:00,00:20:00,3,SG3791,SG,SpiceJet,12874,33736,69960
4835,ATQ,JAI,19:35:00,6,01:35:00,21:10:00,6,SG3764,SG,SpiceJet,6540,18308,35957
4836,ATQ,JAI,19:35:00,5,01:35:00,21:10:00,5,SG3764,SG,SpiceJet,6540,19934,37954
4837,ATQ,JAI,19:35:00,4,01:35:00,21:10:00,4,SG3764,SG,SpiceJet,22084,67529,91791
4838,ATQ,GOI,22:45:00,6,02:50:00,01:35:00,0,6E6236,6E,IndiGo,5810,18244,26915
4839,ATQ,GOI,22:45:00,4,02:50:00,01:35:00,5,6E6236,6E,IndiGo,6922,20392,28219
4840,ATQ,GOI,22:45:00,2,02:50:00,01:35:00,3,6E6236,6E,IndiGo,7356,18405,42767
4841,ATQ,GOI,22:45:00,0,02:50:00,01:35:00,1,6E6236,6E,IndiGo,7356,23872,41941
4842,ATQ,LKO,12:20:00,4,01:45:00,14:05:00,4,6E6076,6E,IndiGo,6313,20158,27613
4843,ATQ,LKO,12:20:00,2,01:45:00,14:05:00,2,6E6076,6E,IndiGo,6313,16891,25433
4844,ATQ,LKO,12:20:00,0,01:45:00,14:05:00,0,6E6076,6E,IndiGo,7025,23519,28556
4845,ATQ,LKO,12:20:00,6,01:45:00,14:05:00,6,6E6076,6E,IndiGo,7855,21671,37995
4846,ATQ,PNQ,23:55:00,3,02:35:00,02:30:00,4,6E6573,6E,IndiGo,9161,31703,41457
4847,ATQ,PNQ,23:55:00,2,02:35:00,02:30:00,3,6E6573,6E,IndiGo,9161,25847,43414
4848,ATQ,PNQ,23:55:00,1,02:35:00,02:30:00,2,6E6573,6E,IndiGo,9161,30870,41501
4849,ATQ,PNQ,23:55:00,0,02:35:00,02:30:00,1,6E6573,6E,IndiGo,9161,29350,41053
4850,ATQ,PNQ,23:55:00,4,02:35:00,02:30:00,5,6E6573,6E,IndiGo,10109,35193,53430
4851,ATQ,PNQ,23:55:00,6,02:35:00,02:30:00,0,6E6573,6E,IndiGo,10821,27699,64207
4852,ATQ,PNQ,23:55:00,5,02:35:00,02:30:00,6,6E6573,6E,IndiGo,10821,28466,51770
4853,ATQ,SXR,09:35:00,3,00:55:00,10:30:00,3,G82403,G8,Go First,6901,19294,27931
4854,ATQ,SXR,09:35:00,1,00:55:00,10:30:00,1,G82403,G8,Go First,6901,19046,37612
4855,ATQ,SXR,09:35:00,6,00:55:00,10:30:00,6,G82403,G8,Go First,6901,21813,31117
4856,ATQ,SXR,09:35:00,4,00:55:00,10:30:00,4,G82403,G8,Go First,6901,22609,40180
4857,ATQ,SXR,09:35:00,0,00:55:00,10:30:00,0,G82403,G8,Go First,6901,21113,33549
4858,ATQ,SXR,13:05:00,1,00:55:00,14:00:00,1,6E797,6E,IndiGo,6901,21929,32210
4859,ATQ,SXR,13:05:00,5,00:55:00,14:00:00,5,6E797,6E,IndiGo,6901,18270,37829
4860,ATQ,SXR,09:35:00,5,00:55:00,10:30:00,5,G82403,G8,Go First,6901,21813,33255
4861,ATQ,SXR,09:35:00,2,00:55:00,10:30:00,2,G82403,G8,Go First,6901,22561,32203
4862,ATQ,SXR,13:05:00,2,00:55:00,14:00:00,2,6E797,6E,IndiGo,6901,21561,37078
4863,ATQ,SXR,08:25:00,1,01:05:00,09:30:00,1,6E6075,6E,IndiGo,6901,20794,34469
4864,ATQ,SXR,08:25:00,5,01:05:00,09:30:00,5,6E6075,6E,IndiGo,6901,18495,31460
